date,normalized_merchant,merchant_name,amount,currency,category,is_refund,is_anomaly,anomaly_reason
2017-01-02,C2111281323,C2111281323,6652.98,USD,CASH_IN,False,False,
2017-01-02,M1372725168,M1372725168,6238.04,USD,PAYMENT,False,False,
2017-01-17,M760508881,M760508881,12773.33,USD,PAYMENT,False,False,
2017-01-14,C1766676667,C1766676667,284238.68,USD,CASH_IN,False,False,
2017-01-12,C1574139691,C1574139691,77776.24,USD,CASH_OUT,False,False,
2017-01-09,M57507564,M57507564,19105.04,USD,PAYMENT,False,False,
2017-01-06,M246110854,M246110854,8803.18,USD,PAYMENT,False,False,
2017-01-03,M467236875,M467236875,6611.94,USD,PAYMENT,False,False,
2017-01-07,C1541125198,C1541125198,2715.78,USD,CASH_IN,False,False,
2017-01-02,C140129015,C140129015,120508.83,USD,CASH_OUT,False,False,
2017-01-08,M1581103733,M1581103733,15550.02,USD,PAYMENT,False,False,
2017-01-09,C1566214395,C1566214395,202774.93,USD,CASH_IN,False,False,
2017-01-08,C89797949,C89797949,144033.70,USD,CASH_IN,False,False,
2017-01-12,C268187583,C268187583,13971.46,USD,CASH_OUT,False,False,
2017-01-16,C1690589230,C1690589230,124503.93,USD,CASH_IN,False,False,
2017-01-07,M1307350527,M1307350527,22266.69,USD,PAYMENT,False,False,
2017-01-12,C1429285636,C1429285636,74023.42,USD,CASH_OUT,False,False,
2017-01-29,C1602883208,C1602883208,142847.33,USD,CASH_IN,False,False,
2017-01-06,C1960407846,C1960407846,426571.88,USD,CASH_OUT,False,False,
2017-01-08,M347664900,M347664900,26099.87,USD,PAYMENT,False,False,
2017-01-11,M368157308,M368157308,8915.24,USD,PAYMENT,False,False,
2017-01-17,C1494309176,C1494309176,477848.44,USD,TRANSFER,False,False,
2017-01-12,C1395957862,C1395957862,47011.00,USD,CASH_OUT,False,False,
2017-01-17,C1313255889,C1313255889,494967.53,USD,CASH_OUT,False,False,
2017-01-14,M431930134,M431930134,12926.41,USD,PAYMENT,False,False,
2017-01-12,C53647855,C53647855,8334.59,USD,CASH_OUT,False,False,
2017-01-25,C323844794,C323844794,125187.67,USD,CASH_OUT,False,False,
2017-01-08,M27356517,M27356517,5978.51,USD,PAYMENT,False,False,
2017-01-15,M533490649,M533490649,6898.46,USD,PAYMENT,False,False,
2017-01-10,C388527639,C388527639,273357.32,USD,CASH_OUT,False,False,
2017-01-13,M323701140,M323701140,10937.26,USD,PAYMENT,False,False,
2017-01-13,M1880902239,M1880902239,28144.97,USD,PAYMENT,False,False,
2017-01-01,C627246508,C627246508,283947.83,USD,CASH_IN,False,False,
2017-01-25,M880621081,M880621081,13553.08,USD,PAYMENT,False,False,
2017-01-11,C1438146177,C1438146177,120762.04,USD,CASH_IN,False,False,
2017-01-10,C1065253796,C1065253796,297315.16,USD,CASH_OUT,False,False,
2017-01-01,M14562362,M14562362,756.49,USD,PAYMENT,False,False,
2017-01-06,C1403577196,C1403577196,136099.70,USD,CASH_IN,False,False,
2017-01-08,M1370836035,M1370836035,9698.85,USD,PAYMENT,False,False,
2017-01-18,C348386724,C348386724,84360.15,USD,CASH_OUT,False,False,
2017-01-17,M221522568,M221522568,66539.72,USD,PAYMENT,False,False,
2017-01-17,C1952095740,C1952095740,528376.47,USD,CASH_OUT,False,False,
2017-01-11,M1165441589,M1165441589,995.16,USD,PAYMENT,False,False,
2017-01-17,C959733462,C959733462,68222.73,USD,CASH_OUT,False,False,
2017-01-16,C2113977150,C2113977150,285810.92,USD,CASH_OUT,False,False,
2017-01-17,C511616022,C511616022,201199.96,USD,CASH_OUT,False,False,
2017-01-01,C165752566,C165752566,35409.82,USD,CASH_OUT,False,False,
2017-01-12,C360008367,C360008367,3831.07,USD,CASH_OUT,False,False,
2017-01-08,C2116372992,C2116372992,317221.95,USD,CASH_OUT,False,False,
2017-01-10,C1975613398,C1975613398,54414.67,USD,CASH_OUT,False,False,
2017-01-16,M991558582,M991558582,9308.04,USD,PAYMENT,False,False,
2017-01-15,C82073867,C82073867,76676.65,USD,CASH_IN,False,False,
2017-01-17,M528482813,M528482813,1618.07,USD,PAYMENT,False,False,
2017-01-14,C1742071074,C1742071074,313759.44,USD,CASH_IN,False,False,
2017-01-11,C2022972397,C2022972397,415582.44,USD,CASH_OUT,False,False,
2017-01-08,M1303293656,M1303293656,10640.15,USD,PAYMENT,False,False,
2017-01-17,M1878375170,M1878375170,9944.60,USD,PAYMENT,False,False,
2017-01-01,M1129827230,M1129827230,15822.02,USD,PAYMENT,False,False,
2017-01-13,M293517112,M293517112,12021.89,USD,PAYMENT,False,False,
2017-01-13,C677528484,C677528484,185063.16,USD,CASH_IN,False,False,
2017-01-07,M2022090117,M2022090117,6123.97,USD,PAYMENT,False,False,
2017-01-10,M139975307,M139975307,6541.74,USD,PAYMENT,False,False,
2017-01-12,C1287662858,C1287662858,136957.06,USD,CASH_IN,False,False,
2017-01-09,C1360161847,C1360161847,41276.90,USD,TRANSFER,False,False,
2017-01-12,M1735453730,M1735453730,4055.41,USD,PAYMENT,False,False,
2017-01-01,C1474993569,C1474993569,54667.58,USD,CASH_OUT,False,False,
2017-01-08,M1134790619,M1134790619,1647.74,USD,PAYMENT,False,False,
2017-01-17,C1606155516,C1606155516,208045.99,USD,CASH_OUT,False,False,
2017-01-06,M454335662,M454335662,13867.92,USD,PAYMENT,False,False,
2017-01-08,C282893223,C282893223,85950.96,USD,CASH_OUT,False,False,
2017-01-15,C1665475594,C1665475594,51010.71,USD,CASH_IN,False,False,
2017-01-09,C243823241,C243823241,116800.22,USD,CASH_OUT,False,False,
2017-01-02,M1701010303,M1701010303,20740.85,USD,PAYMENT,False,False,
2017-01-10,C389472817,C389472817,152506.70,USD,CASH_OUT,False,False,
2017-01-16,M865490439,M865490439,88.68,USD,PAYMENT,False,False,
2017-01-17,M463287626,M463287626,14784.00,USD,PAYMENT,False,False,
2017-01-21,C2057468010,C2057468010,210784.54,USD,CASH_IN,False,False,
2017-01-01,C1308114570,C1308114570,127020.91,USD,CASH_IN,False,False,
2017-01-10,C311901651,C311901651,156727.13,USD,CASH_IN,False,False,
2017-01-02,C1164729910,C1164729910,176917.88,USD,CASH_OUT,False,False,
2017-01-15,M1006174125,M1006174125,13987.46,USD,PAYMENT,False,False,
2017-01-02,C422341370,C422341370,42172.40,USD,CASH_OUT,False,False,
2017-01-04,C1723509902,C1723509902,6049.29,USD,CASH_OUT,False,False,
2017-01-06,C324226202,C324226202,207484.16,USD,CASH_OUT,False,False,
2017-01-14,C1998531605,C1998531605,192932.95,USD,CASH_OUT,False,False,
2017-01-13,C692962447,C692962447,67697.15,USD,CASH_OUT,False,False,
2017-01-02,C658400097,C658400097,93393.27,USD,CASH_OUT,False,False,
2017-01-16,C339474316,C339474316,334910.11,USD,CASH_IN,False,False,
2017-01-15,M1962260587,M1962260587,46039.18,USD,PAYMENT,False,False,
2017-01-10,C126913786,C126913786,65815.57,USD,CASH_OUT,False,False,
2017-01-11,C678827360,C678827360,148801.60,USD,CASH_IN,False,False,
2017-01-11,C95338175,C95338175,74263.35,USD,CASH_IN,False,False,
2017-01-14,C1598002267,C1598002267,264127.01,USD,CASH_OUT,False,False,
2017-01-10,C272783287,C272783287,140608.63,USD,CASH_OUT,False,False,
2017-01-10,M1727519268,M1727519268,8471.71,USD,PAYMENT,False,False,
2017-01-16,C706727232,C706727232,48623.12,USD,CASH_OUT,False,False,
2017-01-14,M845283679,M845283679,11799.02,USD,PAYMENT,False,False,
2017-01-20,C1357852087,C1357852087,609655.10,USD,TRANSFER,False,False,
2017-01-09,M1613213928,M1613213928,3122.37,USD,PAYMENT,False,False,
2017-01-11,C139233706,C139233706,11141.75,USD,CASH_OUT,False,False,
2017-01-06,C1071445573,C1071445573,315393.22,USD,CASH_IN,False,False,
2017-01-24,M508236798,M508236798,15357.08,USD,PAYMENT,False,False,
2017-01-01,C47249488,C47249488,78113.18,USD,CASH_IN,False,False,
2017-01-11,C1835413891,C1835413891,363013.58,USD,CASH_IN,False,False,
2017-01-16,C979177487,C979177487,90940.12,USD,CASH_IN,False,False,
2017-01-16,C1979189114,C1979189114,597849.84,USD,TRANSFER,False,False,
2017-01-16,C694916464,C694916464,131583.90,USD,CASH_OUT,False,False,
2017-01-10,M1433443740,M1433443740,4472.21,USD,PAYMENT,False,False,
2017-01-17,C76036520,C76036520,179064.41,USD,CASH_OUT,False,False,
2017-01-02,C227240039,C227240039,6063.37,USD,CASH_OUT,False,False,
2017-01-10,C148665287,C148665287,434732.40,USD,TRANSFER,False,False,
2017-01-07,C1187209477,C1187209477,214978.18,USD,CASH_OUT,False,False,
2017-01-02,C1535044758,C1535044758,660574.44,USD,TRANSFER,False,False,
2017-01-11,C304361449,C304361449,197539.22,USD,CASH_IN,False,False,
2017-01-12,M976493506,M976493506,7986.88,USD,PAYMENT,False,False,
2017-01-17,C1998825560,C1998825560,41476.34,USD,CASH_OUT,False,False,
2017-01-01,C50060430,C50060430,144567.15,USD,TRANSFER,False,False,
2017-01-17,M2056484866,M2056484866,39080.00,USD,PAYMENT,False,False,
2017-01-16,C1957809703,C1957809703,541498.37,USD,CASH_IN,False,False,
2017-01-07,M220585199,M220585199,10059.33,USD,PAYMENT,False,False,
2017-01-08,M620994122,M620994122,9257.60,USD,PAYMENT,False,False,
2017-01-12,C827654519,C827654519,49907.30,USD,CASH_OUT,False,False,
2017-01-07,C829516849,C829516849,338603.93,USD,TRANSFER,False,False,
2017-01-13,M1747525297,M1747525297,49569.42,USD,PAYMENT,False,False,
2017-01-06,C460254746,C460254746,254600.55,USD,CASH_IN,False,False,
2017-01-17,C390109728,C390109728,243487.76,USD,CASH_OUT,False,False,
2017-01-29,C1454524587,C1454524587,481843.90,USD,CASH_IN,False,False,
2017-01-17,M92603716,M92603716,14578.52,USD,PAYMENT,False,False,
2017-01-17,C787069635,C787069635,122773.06,USD,CASH_IN,False,False,
2017-01-14,C291308688,C291308688,32021.01,USD,CASH_IN,False,False,
2017-01-02,M935667551,M935667551,9587.47,USD,PAYMENT,False,False,
2017-01-15,C551301488,C551301488,5769.60,USD,CASH_IN,False,False,
2017-01-13,C1774517623,C1774517623,93949.43,USD,CASH_OUT,False,False,
2017-01-02,C989699829,C989699829,144863.98,USD,CASH_IN,False,False,
2017-01-06,C1259351940,C1259351940,115244.37,USD,CASH_OUT,False,False,
2017-01-12,M997205218,M997205218,1355.33,USD,PAYMENT,False,False,
2017-01-17,C1981134072,C1981134072,256803.55,USD,CASH_OUT,False,False,
2017-01-01,C729616090,C729616090,378428.74,USD,CASH_OUT,False,False,
2017-01-01,M159902212,M159902212,8350.92,USD,PAYMENT,False,False,
2017-01-17,M1186331649,M1186331649,20644.49,USD,PAYMENT,False,False,
2017-01-02,C606713412,C606713412,1835.07,USD,DEBIT,False,False,
2017-01-07,C961866378,C961866378,204528.43,USD,CASH_IN,False,False,
2017-01-14,M1850178994,M1850178994,17364.04,USD,PAYMENT,False,False,
2017-01-09,C193875065,C193875065,465262.06,USD,TRANSFER,False,False,
2017-01-01,C458782694,C458782694,30949.35,USD,CASH_OUT,False,False,
2017-01-14,C1663322556,C1663322556,113917.77,USD,CASH_OUT,False,False,
2017-01-17,C689950886,C689950886,82560.17,USD,CASH_OUT,False,False,
2017-01-06,M1705977780,M1705977780,577.06,USD,PAYMENT,False,False,
2017-01-17,C1110125870,C1110125870,18312.10,USD,CASH_IN,False,False,
2017-01-08,C910594371,C910594371,231596.36,USD,CASH_OUT,False,False,
2017-01-06,C251229607,C251229607,304265.10,USD,CASH_OUT,False,False,
2017-01-24,M539265418,M539265418,1579.31,USD,PAYMENT,False,False,
2017-01-15,C607149042,C607149042,49210.58,USD,CASH_IN,False,False,
2017-01-17,C1101639402,C1101639402,122029.29,USD,CASH_OUT,False,False,
2017-01-01,C1389160008,C1389160008,158370.42,USD,CASH_IN,False,False,
2017-01-01,M402012744,M402012744,28366.81,USD,PAYMENT,False,False,
2017-01-10,C45256990,C45256990,137465.15,USD,CASH_OUT,False,False,
2017-01-06,C1124129396,C1124129396,222755.16,USD,CASH_IN,False,False,
2017-01-14,C476066662,C476066662,222857.64,USD,CASH_OUT,False,False,
2017-01-15,M1029064802,M1029064802,18359.11,USD,PAYMENT,False,False,
2017-01-20,M1866640442,M1866640442,2261.21,USD,PAYMENT,False,False,
2017-01-11,M226172631,M226172631,12393.99,USD,PAYMENT,False,False,
2017-01-12,M286264099,M286264099,7210.59,USD,PAYMENT,False,False,
2017-01-01,M784306553,M784306553,13202.82,USD,PAYMENT,False,False,
2017-01-13,M997985897,M997985897,16543.74,USD,PAYMENT,False,False,
2017-01-10,C1975670958,C1975670958,339717.28,USD,CASH_OUT,False,False,
2017-01-12,C1642885670,C1642885670,34909.01,USD,CASH_OUT,False,False,
2017-01-01,C1013331488,C1013331488,112476.02,USD,CASH_OUT,False,False,
2017-01-17,C2043980510,C2043980510,126215.47,USD,CASH_OUT,False,False,
2017-01-14,C372435481,C372435481,292263.26,USD,TRANSFER,False,False,
2017-01-10,M1509961938,M1509961938,27287.62,USD,PAYMENT,False,False,
2017-01-14,C391947781,C391947781,520555.37,USD,CASH_OUT,False,False,
2017-01-07,C201372680,C201372680,26448.58,USD,CASH_OUT,False,False,
2017-01-09,M160220950,M160220950,39568.36,USD,PAYMENT,False,False,
2017-01-12,M1493632970,M1493632970,12725.79,USD,PAYMENT,False,False,
2017-01-17,C651664548,C651664548,389415.22,USD,CASH_IN,False,False,
2017-01-16,M1770444535,M1770444535,4239.30,USD,PAYMENT,False,False,
2017-01-08,M1443626763,M1443626763,9972.65,USD,PAYMENT,False,False,
2017-01-08,C796302496,C796302496,170244.85,USD,TRANSFER,False,False,
2017-01-08,C777284235,C777284235,152946.33,USD,CASH_OUT,False,False,
2017-01-13,M506232367,M506232367,55874.47,USD,PAYMENT,False,False,
2017-01-09,C176304417,C176304417,43192.23,USD,CASH_IN,False,False,
2017-01-13,C724112285,C724112285,311082.27,USD,CASH_IN,False,False,
2017-01-09,M66314511,M66314511,5592.55,USD,PAYMENT,False,False,
2017-01-13,M1864393616,M1864393616,19650.37,USD,PAYMENT,False,False,
2017-01-09,M1253018948,M1253018948,4698.51,USD,PAYMENT,False,False,
2017-01-11,C135374422,C135374422,661295.36,USD,TRANSFER,False,False,
2017-01-10,C1676868220,C1676868220,334890.91,USD,TRANSFER,False,False,
2017-01-01,C1401721023,C1401721023,64963.33,USD,CASH_IN,False,False,
2017-01-12,C1350477886,C1350477886,135206.07,USD,CASH_OUT,False,False,
2017-01-11,C337759347,C337759347,171222.31,USD,CASH_IN,False,False,
2017-01-14,C1334824405,C1334824405,460988.17,USD,CASH_IN,False,False,
2017-01-09,M425327102,M425327102,22233.89,USD,PAYMENT,False,False,
2017-01-15,C1557081111,C1557081111,94175.40,USD,CASH_IN,False,False,
2017-01-10,C1776967152,C1776967152,224939.58,USD,CASH_IN,False,False,
2017-01-06,C1496658299,C1496658299,255176.57,USD,CASH_OUT,False,False,
2017-01-15,M1342825578,M1342825578,3062.14,USD,PAYMENT,False,False,
2017-01-07,C1632678429,C1632678429,750354.43,USD,CASH_OUT,False,False,
2017-01-15,M900757834,M900757834,11235.15,USD,PAYMENT,False,False,
2017-01-12,C1031307273,C1031307273,390321.36,USD,CASH_OUT,False,False,
2017-01-13,C1285997774,C1285997774,103042.52,USD,CASH_OUT,False,False,
2017-01-11,M1332486462,M1332486462,7602.57,USD,PAYMENT,False,False,
2017-01-21,C1832920201,C1832920201,302195.03,USD,CASH_IN,False,False,
2017-01-01,M1439143730,M1439143730,6893.78,USD,PAYMENT,False,False,
2017-01-12,M2082799075,M2082799075,15085.72,USD,PAYMENT,False,False,
2017-01-11,C194694649,C194694649,148525.50,USD,CASH_IN,False,False,
2017-01-01,C1718017640,C1718017640,285362.12,USD,CASH_IN,False,False,
2017-01-06,C852150655,C852150655,34583.80,USD,CASH_OUT,False,False,
2017-01-01,M1644811110,M1644811110,9054.41,USD,PAYMENT,False,False,
2017-01-13,C965640163,C965640163,269763.32,USD,CASH_IN,False,False,
2017-01-08,M1713993039,M1713993039,2980.89,USD,PAYMENT,False,False,
2017-01-09,C323093282,C323093282,366986.73,USD,CASH_IN,False,False,
2017-01-02,M1153095356,M1153095356,1441.68,USD,PAYMENT,False,False,
2017-01-02,M238479942,M238479942,28583.17,USD,PAYMENT,False,False,
2017-01-13,C690772878,C690772878,163125.51,USD,CASH_IN,False,False,
2017-01-15,M1195930769,M1195930769,11332.07,USD,PAYMENT,False,False,
2017-01-28,M2050784929,M2050784929,12101.98,USD,PAYMENT,False,False,
2017-01-09,C119907009,C119907009,110026.56,USD,CASH_IN,False,False,
2017-01-17,C2107650803,C2107650803,351365.77,USD,CASH_OUT,False,False,
2017-01-07,C55987903,C55987903,4485.59,USD,CASH_IN,False,False,
2017-01-07,C1302262163,C1302262163,539152.57,USD,CASH_OUT,False,False,
2017-01-15,C61592021,C61592021,172440.31,USD,CASH_OUT,False,False,
2017-01-15,C226395797,C226395797,40020.27,USD,CASH_IN,False,False,
2017-01-10,C898480186,C898480186,91795.13,USD,CASH_IN,False,False,
2017-01-17,C1456889886,C1456889886,129157.24,USD,CASH_OUT,False,False,
2017-01-09,C1183896720,C1183896720,31653.73,USD,CASH_IN,False,False,
2017-01-13,C2078606621,C2078606621,394297.87,USD,CASH_IN,False,False,
2017-01-14,M1418742059,M1418742059,9415.51,USD,PAYMENT,False,False,
2017-01-02,M1024887534,M1024887534,9274.06,USD,PAYMENT,False,False,
2017-01-01,M1790388013,M1790388013,3695.44,USD,PAYMENT,False,False,
2017-01-01,C1789550256,C1789550256,181062.00,USD,CASH_OUT,False,False,
2017-01-09,C1686290947,C1686290947,139786.67,USD,CASH_OUT,False,False,
2017-01-17,M950375500,M950375500,14536.18,USD,PAYMENT,False,False,
2017-01-01,M1560563662,M1560563662,14459.51,USD,PAYMENT,False,False,
2017-01-01,C653604946,C653604946,254935.47,USD,CASH_OUT,False,False,
2017-01-15,M2110249147,M2110249147,6508.12,USD,PAYMENT,False,False,
2017-01-22,C1599003844,C1599003844,38188.77,USD,CASH_IN,False,False,
2017-01-14,M671119693,M671119693,7777.28,USD,PAYMENT,False,False,
2017-01-02,C1775250291,C1775250291,19816.00,USD,CASH_OUT,False,False,
2017-01-06,M1541357932,M1541357932,21454.97,USD,PAYMENT,False,False,
2017-01-14,M1492452340,M1492452340,38602.51,USD,PAYMENT,False,False,
2017-01-08,C954556045,C954556045,110713.36,USD,CASH_OUT,False,False,
2017-01-17,C1073986101,C1073986101,99279.84,USD,CASH_OUT,False,False,
2017-01-14,C1833130358,C1833130358,419618.06,USD,CASH_IN,False,False,
2017-01-10,M1827601489,M1827601489,16764.08,USD,PAYMENT,False,False,
2017-01-11,C2062099062,C2062099062,31119.90,USD,TRANSFER,False,False,
2017-01-17,C1302797399,C1302797399,358050.02,USD,CASH_IN,False,False,
2017-01-15,C1264253678,C1264253678,129240.12,USD,CASH_OUT,False,False,
2017-01-01,C1726507378,C1726507378,52667.07,USD,CASH_OUT,False,False,
2017-01-17,M376318648,M376318648,43333.16,USD,PAYMENT,False,False,
2017-01-15,M866436025,M866436025,19017.58,USD,PAYMENT,False,False,
2017-01-08,M257910554,M257910554,3141.36,USD,PAYMENT,False,False,
2017-01-06,C317312896,C317312896,246547.86,USD,CASH_OUT,False,False,
2017-01-08,C519258844,C519258844,124721.30,USD,CASH_OUT,False,False,
2017-01-02,C2145483521,C2145483521,535319.14,USD,TRANSFER,False,False,
2017-01-17,M1835898229,M1835898229,43348.30,USD,PAYMENT,False,False,
2017-01-06,C1136429447,C1136429447,322298.33,USD,CASH_IN,False,False,
2017-01-17,C616043720,C616043720,294704.97,USD,CASH_OUT,False,False,
2017-01-07,C635050420,C635050420,24994.79,USD,CASH_OUT,False,False,
2017-01-23,C2064216341,C2064216341,69402.07,USD,CASH_IN,False,False,
2017-01-13,M482785123,M482785123,12705.36,USD,PAYMENT,False,False,
2017-01-09,C1795377601,C1795377601,671852.38,USD,TRANSFER,False,False,
2017-01-12,M900850801,M900850801,14205.21,USD,PAYMENT,False,False,
2017-01-08,M2096519652,M2096519652,4459.24,USD,PAYMENT,False,False,
2017-01-12,C65770943,C65770943,144755.62,USD,CASH_OUT,False,False,
2017-01-14,C1844218157,C1844218157,580555.05,USD,TRANSFER,False,False,
2017-01-13,C1044369379,C1044369379,59390.48,USD,CASH_OUT,False,False,
2017-01-01,M1624286979,M1624286979,5921.56,USD,PAYMENT,False,False,
2017-01-11,M982088370,M982088370,585.57,USD,PAYMENT,False,False,
2017-01-17,C1667755824,C1667755824,150640.56,USD,CASH_OUT,False,False,
2017-01-10,C1235007065,C1235007065,104052.95,USD,CASH_OUT,False,False,
2017-01-11,M41904458,M41904458,2958.54,USD,PAYMENT,False,False,
2017-01-09,C1698982260,C1698982260,64768.93,USD,CASH_OUT,False,False,
2017-01-13,C1200369476,C1200369476,22458.26,USD,CASH_IN,False,False,
2017-01-15,C181533252,C181533252,41386.99,USD,CASH_OUT,False,False,
2017-01-10,C238658426,C238658426,257099.62,USD,CASH_IN,False,False,
2017-01-12,C1573935021,C1573935021,455766.16,USD,CASH_IN,False,False,
2017-01-16,C1237807390,C1237807390,223127.94,USD,TRANSFER,False,False,
2017-01-07,C25606536,C25606536,12424.34,USD,CASH_OUT,False,False,
2017-01-14,C219212467,C219212467,373287.83,USD,CASH_OUT,False,False,
2017-01-15,M2113312133,M2113312133,6704.28,USD,PAYMENT,False,False,
2017-01-01,C1577632852,C1577632852,54160.26,USD,CASH_OUT,False,False,
2017-01-02,M1134989527,M1134989527,8882.22,USD,PAYMENT,False,False,
2017-01-13,C800959248,C800959248,413744.10,USD,CASH_OUT,False,False,
2017-01-02,C2107037250,C2107037250,364183.38,USD,CASH_OUT,False,False,
2017-01-13,M1221603763,M1221603763,12087.75,USD,PAYMENT,False,False,
2017-01-05,C1742587360,C1742587360,10026.44,USD,CASH_OUT,False,False,
2017-01-16,M704767002,M704767002,4484.79,USD,PAYMENT,False,False,
2017-01-12,C1203500111,C1203500111,24199.60,USD,CASH_OUT,False,False,
2017-01-17,M434268197,M434268197,6764.02,USD,PAYMENT,False,False,
2017-01-16,M461843473,M461843473,16340.52,USD,PAYMENT,False,False,
2017-01-21,M1070571508,M1070571508,12078.73,USD,PAYMENT,False,False,
2017-01-15,C631160831,C631160831,287032.78,USD,CASH_IN,False,False,
2017-01-07,M1400156280,M1400156280,12892.45,USD,PAYMENT,False,False,
2017-01-16,C1654480034,C1654480034,186376.55,USD,TRANSFER,False,False,
2017-01-12,C436398889,C436398889,106055.32,USD,CASH_OUT,False,False,
2017-01-01,C1088311753,C1088311753,107752.21,USD,CASH_IN,False,False,
2017-01-06,C932962100,C932962100,521385.54,USD,CASH_OUT,False,False,
2017-01-06,C656990981,C656990981,245207.33,USD,CASH_IN,False,False,
2017-01-06,C1119564849,C1119564849,197749.83,USD,CASH_OUT,False,False,
2017-01-22,M1873356999,M1873356999,16916.14,USD,PAYMENT,False,False,
2017-01-07,M899866846,M899866846,2298.16,USD,PAYMENT,False,False,
2017-01-02,M151459533,M151459533,21994.54,USD,PAYMENT,False,False,
2017-01-14,C721934969,C721934969,73932.20,USD,CASH_OUT,False,False,
2017-01-13,M713517892,M713517892,25328.56,USD,PAYMENT,False,False,
2017-01-22,M1330093751,M1330093751,14081.34,USD,PAYMENT,False,False,
2017-01-12,M1632758126,M1632758126,12851.25,USD,PAYMENT,False,False,
2017-01-08,C2073513977,C2073513977,8972.33,USD,CASH_IN,False,False,
2017-01-04,M1765907468,M1765907468,1882.76,USD,PAYMENT,False,False,
2017-01-11,C125513262,C125513262,227035.15,USD,CASH_OUT,False,False,
2017-01-08,C1876121310,C1876121310,642083.96,USD,CASH_OUT,False,False,
2017-01-09,M2110881762,M2110881762,6348.97,USD,PAYMENT,False,False,
2017-01-07,C1357959644,C1357959644,174852.16,USD,CASH_OUT,False,False,
2017-01-11,C979592563,C979592563,180318.35,USD,CASH_IN,False,False,
2017-01-01,C760622971,C760622971,263797.75,USD,CASH_IN,False,False,
2017-01-11,C1007190943,C1007190943,293391.40,USD,CASH_OUT,False,False,
2017-01-13,C796629796,C796629796,82889.48,USD,CASH_OUT,False,False,
2017-01-14,C563994199,C563994199,18542.67,USD,CASH_IN,False,False,
2017-01-12,C576000686,C576000686,155841.66,USD,CASH_OUT,False,False,
2017-01-10,M828955638,M828955638,4316.40,USD,PAYMENT,False,False,
2017-01-29,C1879104920,C1879104920,331956.50,USD,CASH_IN,False,False,
2017-01-12,M431241187,M431241187,17702.82,USD,PAYMENT,False,False,
2017-01-08,C1822620288,C1822620288,360540.40,USD,CASH_IN,False,False,
2017-01-07,C872485269,C872485269,228636.43,USD,CASH_OUT,False,False,
2017-01-16,C904959838,C904959838,232488.22,USD,CASH_IN,False,False,
2017-01-01,C585017276,C585017276,94110.22,USD,CASH_IN,False,False,
2017-01-08,M388851892,M388851892,8476.39,USD,PAYMENT,False,False,
2017-01-14,M106973860,M106973860,34898.88,USD,PAYMENT,False,False,
2017-01-11,C864830599,C864830599,77364.56,USD,CASH_IN,False,False,
2017-01-16,C558560450,C558560450,7573.09,USD,CASH_OUT,False,False,
2017-01-17,M1640968013,M1640968013,17067.44,USD,PAYMENT,False,False,
2017-01-29,C80569329,C80569329,9725.66,USD,CASH_OUT,False,False,
2017-01-06,C692592052,C692592052,72461.08,USD,CASH_IN,False,False,
2017-01-16,C1487827995,C1487827995,174585.68,USD,CASH_OUT,False,False,
2017-01-09,C1114390716,C1114390716,81060.75,USD,CASH_OUT,False,False,
2017-01-12,C1014446010,C1014446010,240778.76,USD,CASH_OUT,False,False,
2017-01-13,M1544481616,M1544481616,5267.89,USD,PAYMENT,False,False,
2017-01-02,C1077716990,C1077716990,28742.14,USD,CASH_IN,False,False,
2017-01-07,C1041891444,C1041891444,299673.90,USD,CASH_IN,False,False,
2017-01-17,C1904462437,C1904462437,261635.18,USD,CASH_OUT,False,False,
2017-01-02,C1884550435,C1884550435,29683.76,USD,CASH_OUT,False,False,
2017-01-06,C769901940,C769901940,266789.91,USD,CASH_OUT,False,False,
2017-01-13,M1645705140,M1645705140,9259.00,USD,PAYMENT,False,False,
2017-01-11,M1013880379,M1013880379,5365.65,USD,PAYMENT,False,False,
2017-01-12,C892147692,C892147692,77861.66,USD,CASH_OUT,False,False,
2017-01-17,C523198145,C523198145,829647.53,USD,TRANSFER,False,False,
2017-01-11,C448210578,C448210578,41300.40,USD,CASH_OUT,False,False,
2017-01-08,C2051512830,C2051512830,56490.39,USD,CASH_IN,False,False,
2017-01-08,M262183681,M262183681,15253.98,USD,PAYMENT,False,False,
2017-01-15,M1421922513,M1421922513,9843.07,USD,PAYMENT,False,False,
2017-01-16,C1138305560,C1138305560,217843.21,USD,CASH_OUT,False,False,
2017-01-16,M1283222459,M1283222459,13602.48,USD,PAYMENT,False,False,
2017-01-13,C236252597,C236252597,280576.37,USD,CASH_OUT,False,False,
2017-01-15,M1627449363,M1627449363,2679.53,USD,PAYMENT,False,False,
2017-01-23,M4334837,M4334837,2116.01,USD,PAYMENT,False,False,
2017-01-13,C375709712,C375709712,445959.61,USD,CASH_IN,False,False,
2017-01-11,M911033699,M911033699,19022.46,USD,PAYMENT,False,False,
2017-01-15,M1142959090,M1142959090,1745.85,USD,PAYMENT,False,False,
2017-01-12,C709105604,C709105604,53861.45,USD,CASH_OUT,False,False,
2017-01-15,M1617409674,M1617409674,32900.10,USD,PAYMENT,False,False,
2017-01-01,C1807829358,C1807829358,136503.54,USD,CASH_OUT,False,False,
2017-01-07,C1893398529,C1893398529,146540.70,USD,CASH_OUT,False,False,
2017-01-14,M907270966,M907270966,6983.84,USD,PAYMENT,False,False,
